#Name, City, Country, IATA, ICAO, Latitude, Logtitude, Altitude, Timezone, DST
Ile des Pins Airport,Ile des Pins,New Caledonia,ILP,NWWE,-22.588899612426758,167.45599365234375,315,11,U
Al-Jawf Domestic Airport,Al-Jawf,Saudi Arabia,AJF,OESK,29.78510093688965,40.099998474121094,2261,3,U
Wadi Al Dawasir Airport,Wadi-al-dawasir,Saudi Arabia,WAE,OEWD,20.504299163800003,45.199600219699995,2062,3,U
Cocos (Keeling) Islands Airport,Cocos Keeling Island,Cocos (Keeling) Islands,CCK,YPCC,-12.1883001328,96.8339004517,10,6,U
Al Ain International Airport,Al Ain,United Arab Emirates,AAN,OMAL,24.261699676513672,55.60919952392578,869,4,U
Bahawalpur Airport,Bahawalpur,Pakistan,BHV,OPBW,29.348100662231445,71.71800231933594,392,5,N
Chitral Airport,Chitral,Pakistan,CJL,OPCH,35.886600494384766,71.80059814453125,4920,5,N
Dalbandin Airport,Dalbandin,Pakistan,DBA,OPDB,28.878299713100002,64.3998031616,2800,5,N
Dera Ghazi Khan Airport,Dera Ghazi Khan,Pakistan,DEA,OPDG,29.961000442504883,70.48590087890625,492,5,N
Dera Ismael Khan Airport,Dera Ismael Khan,Pakistan,DSK,OPDI,31.909400939941406,70.89659881591797,594,5,N
Skardu Airport,Skardu,Pakistan,KDU,OPSD,35.33549880981445,75.53600311279297,7316,5,N
Turbat International Airport,Turbat,Pakistan,TUK,OPTU,25.986400604248047,63.03020095825195,498,5,N
Sulaymaniyah International Airport,Sulaymaniyah,Iraq,ISU,ORSU,35.5617485046,45.316738128699996,2494,3,U
Sayun International Airport,Sayun Intl,Yemen,GXF,OYSY,15.9660997391,48.78829956049999,2097,3,U
Adak Airport,Adak Island,United States,ADK,PADK,51.87799835205078,-176.64599609375,18,-10,A
Gustavus Airport,Gustavus,United States,GST,PAGS,58.4253006,-135.7070007,35,-9,A
Skagway Airport,Skagway,United States,SGY,PAGY,59.46009826660156,-135.3159942626953,44,-9,A
Haines Airport,Haines,United States,HNS,PAHN,59.24380111694336,-135.5240020751953,15,-9,A
McGrath Airport,Mcgrath,United States,MCG,PAMC,62.95289993,-155.6060028,341,-9,A
Aniak Airport,Aniak,United States,ANI,PANI,61.581600189208984,-159.54299926757812,88,-9,A
Kushiro Airport,Kushiro,Japan,KUH,RJCK,43.041000366199995,144.192993164,327,9,U
Saga Airport,Saga,Japan,HSG,RJFS,33.149700164799995,130.302001953,6,9,N
Nagoya Airport,Nagoya,Japan,NKM,RJNA,35.255001068115234,136.9239959716797,52,9,U
Iwami Airport,Iwami,Japan,IWJ,RJOW,34.676399231,131.789993286,184,9,U
Fukushima Airport,Fukushima,Japan,FKS,RJSF,37.22740173339844,140.43099975585938,1221,9,U
Odate Noshiro Airport,Odate Noshiro,Japan,ONJ,RJSR,40.1918983459,140.371002197,292,9,U
Shonai Airport,Shonai,Japan,SYO,RJSY,38.81219863889999,139.787002563,86,9,U
Kunsan Air Base,Kunsan,South Korea,KUV,RKJK,35.90380096435547,126.61599731445312,29,9,U
Wonju/Hoengseong Air Base (K-38/K-46),Wonju,South Korea,WJU,RKNW,37.441201,127.963858,329,9,U
Yangyang International Airport,Sokcho / Gangneung,South Korea,YNY,RKNY,38.061298,128.669006,241,9,U
Sacheon Air Base/Airport,Sacheon,South Korea,HIN,RKPS,35.088591,128.071747,25,9,U
Cheongju International Airport/Cheongju Air Base (K-59/G-513),Chongju,South Korea,CJJ,RKTU,36.717008,127.498741,191,9,U
Camiguin Airport,Camiguin,Philippines,CGM,RPMH,9.253520011901855,124.70700073242188,53,8,N
Jolo Airport,Jolo,Philippines,JOL,RPMJ,6.0536699295043945,121.01100158691406,118,8,N
Surigao Airport,Sangley Point,Philippines,SUG,RPMS,9.755838325629998,125.480947495,20,8,N
Naga Airport,Naga,Philippines,WNP,RPUN,13.58489990234375,123.2699966430664,142,8,N
Basco Airport,Basco,Philippines,BSO,RPUO,20.4513,121.980003,291,8,N
Tuguegarao Airport,Tuguegarao,Philippines,TUG,RPUT,17.6433676823,121.733150482,70,8,N
Virac Airport,Virac,Philippines,VRC,RPUV,13.576399803161621,124.20600128173828,121,8,N
Calbayog Airport,Calbayog City,Philippines,CYP,RPVC,12.072699546813965,124.54499816894531,12,8,N
Catarman National Airport,Catarman,Philippines,CRM,RPVF,12.502400398254395,124.63600158691406,6,8,N
Moises R. Espinosa Airport,Masbate,Philippines,MBT,RPVJ,12.369682,123.630095,49,8,N
Roxas Airport,Roxas City,Philippines,RXS,RPVR,11.597700119018555,122.75199890136719,10,8,N
Orlando Bezerra de Menezes Airport,Juazeiro Do Norte,Brazil,JDO,SBJU,-7.21895980835,-39.270099639899996,1392,-3,S
Coronel Horacio de Mattos Airport,Lencois,Brazil,LEC,SBLE,-12.4822998047,-41.2770004272,1676,-3,S
Macae Airport,Macae,Brazil,MEA,SBME,-22.343000412,-41.7659988403,8,-3,S
Frank Miloye Milenkowichi Marilia State Airport,Marilia,Brazil,MII,SBML,-22.1968994141,-49.926399231,2122,-3,S
Vitoria da Conquista Airport,Vitoria Da Conquista,Brazil,VDC,SBQV,-14.8627996445,-40.8630981445,3002,-3,S
Santa Maria Airport,Santa Maria,Brazil,RIA,SBSM,-29.711399,-53.688202,287,-3,S
San Cristobal Airport,San Cristobal,Ecuador,SCY,SEST,-0.910206,-89.617401,62,-6,U
Camilo Ponce Enriquez Airport,La Toma (Catamayo),Ecuador,LOH,SETM,-3.99589,-79.371902,4056,-5,U
General Rivadeneira Airport,Esmeraldas,Ecuador,ESM,SETN,0.9785190224647522,-79.62660217285156,32,-5,U
Caucaya Airport,Puerto Leguizamo,Colombia,LQM,SKLG,-0.182278,-74.7708,573,-5,U
Obando Airport,Puerto Inirida,Colombia,PDA,SKPD,3.85353,-67.9062,460,-5,U
El Yopal Airport,Yopal,Colombia,EYP,SKYP,5.31911,-72.384,1028,-5,U
Mayor General FAP Armando Revoredo Iglesias Airport,Cajamarca,Peru,CJA,SPJR,-7.1391801834106445,-78.4894027709961,8781,-5,U
Alferez Fap David Figueroa Fernandini Airport,Huanuco,Peru,HUU,SPNC,-9.878809928894043,-76.20480346679688,6070,-5,U
Juan Pablo Perez Alfonso Airport,El Vigia,Venezuela,VIG,SVVG,8.624139,-71.672668,250,-4,U
Ji-Parana Airport,Ji-Parana,Brazil,JPR,SWJI,-10.870800018299999,-61.8465003967,598,-4,S
Vance W. Amory International Airport,Charlestown,Saint Kitts and Nevis,NEV,TKPN,17.205699920654297,-62.589900970458984,14,-4,U
Virgin Gorda Airport,Spanish Town,British Virgin Islands,VIJ,TUPW,18.446399688720703,-64.42749786376953,9,-4,U
Kokshetau Airport,Kokshetau,Kazakhstan,KOV,UACK,53.329102,69.594597,900,6,U
Petropavlosk South Airport,Petropavlosk,Kazakhstan,PPK,UACP,54.77470016479492,69.18389892578125,453,6,U
Zhezkazgan Airport,Zhezkazgan,Kazakhstan,DZN,UAKD,47.708302,67.733299,1250,6,U
Ust-Kamennogorsk Airport,Ust Kamenogorsk,Kazakhstan,UKK,UASK,50.036598205566406,82.49420166015625,939,6,U
Kostanay West Airport,Kostanay,Kazakhstan,KSN,UAUU,53.20690155029297,63.55030059814453,595,6,U
Ganja Airport,Ganja,Azerbaijan,KVD,UBBG,40.737701416015625,46.31760025024414,1083,4,E
Nakhchivan Airport,Nakhchivan,Azerbaijan,NAJ,UBBN,39.18880081176758,45.45840072631836,2863,4,E
Chulman Airport,Neryungri,Russia,NER,UELL,56.913898468018,124.91400146484,2812,9,N
Polyarny Airport,Yakutia,Russia,PYJ,UERP,66.4003982544,112.029998779,1660,9,N
Chokurdakh Airport,Chokurdah,Russia,CKH,UESO,70.62310028076172,147.90199279785156,151,11,N
Cherskiy Airport,Cherskiy,Russia,CYX,UESS,68.7406005859375,161.33799743652344,20,11,N
Tiksi Airport,Tiksi,Russia,IKS,UEST,71.697700500488,128.90299987793,26,9,N
Ugolny Airport,Anadyr,Russia,DYR,UHMA,64.734902,177.740997,194,12,N
Zaporizhzhia International Airport,Zaporozhye,Ukraine,OZH,UKDE,47.867000579833984,35.31570053100586,373,2,E
Kharkiv International Airport,Kharkov,Ukraine,HRK,UKHH,49.924800872802734,36.290000915527344,508,2,E
Ivano-Frankivsk International Airport,Ivano-Frankivsk,Ukraine,IFO,UKLI,48.88420104980469,24.686100006103516,919,2,E
Uzhhorod International Airport,Uzhgorod,Ukraine,UDJ,UKLU,48.634300231933594,22.263399124145508,383,2,E
Solovki Airport,Solovetsky Islands,Russia,CSH,ULAS,65.0299987793,35.7333335876,60,3,N
Cherepovets Airport,Cherepovets,Russia,CEE,ULBC,59.273601532,38.015800476100004,377,3,N
Petrozavodsk Airport,Petrozavodsk,Russia,PES,ULPB,61.88520050048828,34.154701232910156,151,3,N
Spichenkovo Airport,Novokuznetsk,Russia,NOZ,UNWW,53.811401,86.877197,1024,7,N
Igarka Airport,Igarka,Russia,IAA,UOII,67.43720245361328,86.62190246582031,82,7,N
Beslan Airport,Beslan,Russia,OGZ,URMO,43.2051010132,44.6066017151,1673,3,N
Elista Airport,Elista,Russia,ESL,URWI,46.3739013671875,44.33089828491211,501,3,N
Mid Delta Regional Airport,Greenville,United States,GLH,KGLH,33.4828987121582,-90.98560333251953,131,-6,A
Tri Cities Airport,Pasco,United States,PSC,KPSC,46.26470184326172,-119.11900329589844,410,-8,A
Lopez Island Airport,Lopez,United States,LPS,S31,48.4838981628418,-122.93800354003906,209,-8,A
Salekhard Airport,Salekhard,Russia,SLY,USDD,66.5907974243164,66.61100006103516,218,5,N
Khanty Mansiysk Airport,Khanty-Mansiysk,Russia,HMA,USHH,61.028499603271484,69.08609771728516,76,5,N
Nyagan Airport,Nyagan,Russia,NYA,USHN,62.110001,65.614998,361,5,N
Sovetskiy Airport,Sovetskiy,Russia,OVS,USHS,61.326622009277344,63.60191345214844,351,5,N
Izhevsk Airport,Izhevsk,Russia,IJK,USII,56.82809829711914,53.45750045776367,531,4,N
Pobedilovo Airport,Kirov,Russia,KVX,USKK,58.503299713135,49.348300933838,479,3,N
Nadym Airport,Nadym,Russia,NYM,USMM,65.48090362548828,72.69889831542969,49,5,N
Kurgan Airport,Kurgan,Russia,KRO,USUU,55.47529983520508,65.41560363769531,240,5,N
Khudzhand Airport,Khudzhand,Tajikistan,LBD,UTDL,40.21540069580078,69.6947021484375,1450,5,U
Andizhan Airport,Andizhan,Uzbekistan,AZN,UTKA,40.7276992798,72.2939987183,1515,5,U
Fergana International Airport,Fergana,Uzbekistan,FEG,UTKF,40.358798980699994,71.7450027466,1980,5,U
Namangan Airport,Namangan,Uzbekistan,NMA,UTKN,40.9846000671,71.5567016602,1555,5,U
Nukus Airport,Nukus,Uzbekistan,NCU,UTNN,42.488399505615234,59.62329864501953,246,5,U
Urgench Airport,Urgench,Uzbekistan,UGC,UTNU,41.58430099487305,60.641700744628906,320,5,U
Karshi Khanabad Airport,Khanabad,Uzbekistan,KSQ,UTSL,38.8335990906,65.9215011597,1365,5,U
Termez Airport,Termez,Uzbekistan,TMJ,UTST,37.28670120239258,67.30999755859375,1027,5,U
Belgorod International Airport,Belgorod,Russia,EGO,UUOB,50.643798828125,36.5900993347168,735,3,N
Kursk East Airport,Kursk,Russia,URS,UUOK,51.7505989074707,36.29560089111328,686,3,N
Vorkuta Airport,Vorkuta,Russia,VKT,UUYW,67.48860168457031,63.993099212646484,604,3,N
Bugulma Airport,Bugulma,Russia,UUA,UWKB,54.63999938964844,52.801700592041016,991,3,N
Cheboksary Airport,Cheboksary,Russia,CSY,UWKS,56.090301513671875,47.3473014831543,558,3,N
Orsk Airport,Orsk,Russia,OSW,UWOR,51.0724983215332,58.59560012817383,909,5,N
Penza Airport,Penza,Russia,PEZ,UWPP,53.110599517822266,45.02109909057617,614,3,N
Saransk Airport,Saransk,Russia,SKX,UWPS,54.12512969970703,45.212257385253906,676,3,N
Ban Huoeisay Airport,Huay Xai,Laos,HOE,VLHS,20.2572994232,100.43699646,1380,7,N
Gan International Airport,Gan Island,Maldives,GAN,VRMG,-0.693342,73.155602,6,5,U
Hanimaadhoo Airport,Haa Dhaalu Atoll,Maldives,HAQ,VRMH,6.744229793548584,73.17050170898438,4,5,U
Kadhdhoo Airport,Laamu Atoll,Maldives,KDO,VRMK,1.8591699600219727,73.52189636230469,4,5,U
Mae Sot Airport,Tak,Thailand,MAQ,VTPM,16.699899673461914,98.54509735107422,690,7,U
Buon Ma Thuot Airport,Buonmethuot,Vietnam,BMV,VVBM,12.668299675,108.120002747,1729,7,U
Cat Bi International Airport,Haiphong,Vietnam,HPH,VVCI,20.819400787353516,106.7249984741211,6,7,U
Cam Ranh Airport,Nha Trang,Vietnam,CXR,VVCR,11.998200416564941,109.21900177001953,40,7,U
Co Ong Airport,Conson,Vietnam,VCS,VVCS,8.73183,106.633003,20,7,U
Can Tho International Airport,Can Tho,Vietnam,VCA,VVCT,10.085100174,105.711997986,9,7,U
Dien Bien Phu Airport,Dienbienphu,Vietnam,DIN,VVDB,21.3974990845,103.008003235,1611,7,U
Phu Cat Airport,Phucat,Vietnam,UIH,VVPC,13.955,109.042,80,7,U
Pleiku Airport,Pleiku,Vietnam,PXU,VVPK,14.004500389099121,108.01699829101562,2434,7,U
Vinh Airport,Vinh,Vietnam,VII,VVVH,18.7376003265,105.67099762,23,7,U
Agartala Airport,Agartala,India,IXA,VEAT,23.8869991302,91.24040222170001,46,5.30,N
Agatti Airport,Agatti Island,India,AGX,VOAT,10.823699951171875,72.1760025024414,14,5.30,N
Tambolaka Airport,Waikabubak-Sumba Island,Indonesia,TMC,WADT,-9.40972,119.244003,161,8,N
Kalimarau Airport,Tanjung Redep-Borneo Island,Indonesia,BEJ,WALK,2.1555,117.431999,59,8,N
Dumatumbun Airport,Langgur-Kei Islands,Indonesia,LUV,WAPL,-5.661620140075684,132.7310028076172,10,9,N
Long Lellang Airport,Long Datih,Malaysia,LGL,WBGF,3.4210000038099997,115.153999329,1400,8,N
Long Seridan Airport,Long Seridan,Malaysia,ODN,WBGI,3.9670000076293945,115.05000305175781,607,8,N
Mukah Airport,Mukah,Malaysia,MKM,WBGK,2.90639,112.080002,13,8,N
Bakalalan Airport,Bakalalan,Malaysia,BKM,WBGQ,3.9739999771118164,115.61799621582031,2900,8,N
Lawas Airport,Lawas,Malaysia,LWY,WBGW,4.84917,115.407997,5,8,N
Bario Airport,Bario,Malaysia,BBN,WBGZ,3.7338900566101074,115.47899627685547,3350,8,N
Kudat Airport,Kudat,Malaysia,KUD,WBKT,6.922500133514404,116.83599853515625,10,8,N
Radin Inten II (Branti) Airport,Bandar Lampung-Sumatra Island,Indonesia,TKG,WIAT,-5.240556,105.175556,282,7,N
Ranai Airport,Ranai-Natuna Besar Island,Indonesia,NTX,WION,3.90871,108.388,7,7,N
Albany Airport,Albany,Australia,ALH,YABA,-34.94329833984375,117.80899810791016,233,8,O
Aurukun Airport,Aurukun,Australia,AUU,YAUR,-13.354067,141.72065,31,10,O
Barcaldine Airport,Barcaldine,Australia,BCI,YBAR,-23.5652999878,145.307006836,878,10,O
Birdsville Airport,Birdsville,Australia,BVI,YBDV,-25.897499084472656,139.34800720214844,159,10,O
Agra Airport,Agra,India,AGR,VIAG,27.155799865722656,77.96089935302734,551,5.30,N
Hamilton Island Airport,Hamilton Island,Australia,HTI,YBHM,-20.3581008911,148.95199585,15,10,O
Bedourie Airport,Bedourie,Australia,BEU,YBIE,-24.346099853515625,139.4600067138672,300,10,O
Burketown Airport,Burketown,Australia,BUC,YBKT,-17.748600006103516,139.53399658203125,21,10,O
Boulia Airport,Boulia,Australia,BQL,YBOU,-22.913299560546875,139.89999389648438,542,10,O
Bathurst Airport,Bathurst,Australia,BHS,YBTH,-33.4094009399,149.651992798,2435,10,O
Sardar Vallabhbhai Patel International Airport,Ahmedabad,India,AMD,VAAH,23.0771999359,72.63469696039999,189,5.30,N
Cloncurry Airport,Cloncurry,Australia,CNJ,YCCY,-20.668600082399998,140.503997803,616,10,O
Lengpui Airport,Aizwal,India,AJL,VELP,23.840599060099997,92.6196975708,1398,5.30,N
Cunnamulla Airport,Cunnamulla,Australia,CMA,YCMU,-28.030000686645508,145.6219940185547,630,10,O
Coen Airport,Coen,Australia,CUQ,YCOE,-13.761133,143.113311,532,10,O
Doomadgee Airport,Doomadgee,Australia,DMD,YDMG,-17.9403,138.822006,153,10,O
Devonport Airport,Devonport,Australia,DPO,YDPO,-41.1697006226,146.429992676,33,10,O
Esperance Airport,Esperance,Australia,EPR,YESP,-33.684399,121.822998,470,8,O
Geraldton Airport,Geraldton,Australia,GET,YGEL,-28.796101,114.707001,121,8,O
Gladstone Airport,Gladstone,Australia,GLT,YGLA,-23.869699,151.223007,64,10,O
Griffith Airport,Griffith,Australia,GFF,YGTH,-34.2508010864,146.067001343,439,10,O
Horn Island Airport,Horn Island,Australia,HID,YHID,-10.586400032,142.289993286,43,10,O
Allahabad Airport,Allahabad,India,IXD,VIAL,25.440099716186523,81.73390197753906,322,5.30,N
Julia Creek Airport,Julia Creek,Australia,JCK,YJLC,-20.66830062866211,141.72300720214844,404,10,O
King Island Airport,King Island,Australia,KNS,YKII,-39.877498626708984,143.8780059814453,132,10,O
Kowanyama Airport,Kowanyama,Australia,KWM,YKOW,-15.485600471496582,141.75100708007812,35,10,O
Sri Guru Ram Dass Jee International Airport,Amritsar,India,ATQ,VIAR,31.7096004486,74.7973022461,756,5.30,N
Aurangabad Airport,Aurangabad,India,IXU,VAAU,19.862699508666992,75.39810180664062,1911,5.30,N
Lockhart River Airport,Lockhart River,Australia,IRG,YLHR,-12.7869,143.304993,77,10,O
Lismore Airport,Lismore,Australia,LSY,YLIS,-28.8302993774,153.259994507,35,10,O
Longreach Airport,Longreach,Australia,LRE,YLRE,-23.4342002869,144.279998779,627,10,O
Merimbula Airport,Merimbula,Australia,MIM,YMER,-36.9085998535,149.901000977,7,10,O
Bagdogra Airport,Baghdogra,India,IXB,VEBD,26.68120002746582,88.32859802246094,412,5.30,N
Kempegowda International Airport,Bangalore,India,BLR,VOBL,13.1979,77.706299,3000,5.30,N
Mildura Airport,Mildura,Australia,MQL,YMIA,-34.229198455799995,142.085998535,167,10,O
Moree Airport,Moree,Australia,MRZ,YMOR,-29.498899459799997,149.845001221,701,10,O
Moranbah Airport,Moranbah,Australia,MOV,YMRB,-22.057800293,148.07699585,770,10,O
Moruya Airport,Moruya,Australia,MYA,YMRY,-35.8978004456,150.143997192,14,10,O
Mornington Island Airport,Mornington Island,Australia,ONG,YMTI,-16.662500381469727,139.17799377441406,33,10,O
Narrandera Airport,Narrandera,Australia,NRA,YNAR,-34.7022018433,146.511993408,474,10,O
Normanton Airport,Normanton,Australia,NTN,YNTN,-17.68409,141.069664,73,10,O
Newman Airport,Newman,Australia,ZNE,YNWN,-23.417800903299998,119.803001404,1724,8,O
Paraburdoo Airport,Paraburdoo,Australia,PBO,YPBO,-23.1711006165,117.745002747,1406,8,O
Vadodara Airport,Baroda,India,BDQ,VABO,22.336201,73.226303,129,5.30,N
Parkes Airport,Parkes,Australia,PKE,YPKS,-33.131401062,148.238998413,1069,10,O
Pormpuraaw Airport,Pormpuraaw,Australia,EDR,YPMP,-14.896451,141.60908,10,10,O
Port Macquarie Airport,Port Macquarie,Australia,PQQ,YPMQ,-31.4358005524,152.863006592,12,10,O
Quilpie Airport,Quilpie,Australia,ULP,YQLP,-26.612199783325195,144.2530059814453,655,10,O
Roma Airport,Roma,Australia,RMA,YROM,-26.545000076300003,148.774993896,1032,10,O
St George Airport,St George,Australia,SGO,YSGE,-28.049699783325195,148.59500122070312,656,10,O
Thargomindah Airport,Thargomindah,Australia,XTG,YTGM,-27.986400604248047,143.81100463867188,433,10,O
Bhavnagar Airport,Bhaunagar,India,BHU,VABV,21.752199173,72.1852035522,44,5.30,N
Windorah Airport,Windorah,Australia,WNR,YWDH,-25.41309928894043,142.66700744628906,452,10,O
Winton Airport,Winton,Australia,WIN,YWTN,-22.36359977722168,143.08599853515625,638,10,O
Wynyard Airport,Burnie,Australia,BWT,YWYY,-40.9989013671875,145.7310028076172,62,10,O
Beijing Nanyuan Airport,Beijing,China,NAY,ZBNY,39.782798767089844,116.38800048828125,0,8,U
Chifeng Airport,Chifeng,China,CIF,ZBCF,42.23500061035156,118.90799713134766,0,8,U
Changzhi Airport,Changzhi,China,CIH,ZBCZ,36.247501,113.125999,0,8,U
Datong Airport,Datong,China,DAT,ZBDT,40.060299,113.482002,3442,8,U
Baita International Airport,Hohhot,China,HET,ZBHH,40.851398,111.823997,3556,8,U
Baotou Airport,Baotou,China,BAV,ZBOW,40.560001373291016,109.99700164794922,3321,8,U
Shijiazhuang Daguocun International Airport,Shijiazhuang,China,SJW,ZBSJ,38.28070068359375,114.6969985961914,233,8,U
Tongliao Airport,Tongliao,China,TGO,ZBTL,43.556702,122.199997,2395,8,U
Ulanhot Airport,Ulanhot,China,HLH,ZBUL,46.195333,122.008333,0,8,U
Xilinhot Airport,Xilinhot,China,XIL,ZBXH,43.91559982299805,115.96399688720703,0,8,U
Beihai Airport,Beihai,China,BHY,ZGBH,21.5394,109.293999,0,8,U
Changde Airport,Changde,China,CGD,ZGCD,28.9188995361,111.63999939,128,8,U
Dayong Airport,Dayong,China,DYG,ZGDY,29.1028,110.443001,692,8,U
Meixian Airport,Meixian,China,MXZ,ZGMX,24.350000381469727,116.13300323486328,0,8,U
Zhuhai Jinwan Airport,Zhuhai,China,ZUH,ZGSD,22.006399,113.375999,23,8,U
Liuzhou Bailian Airport,Liuzhou,China,LZH,ZGZH,24.2075,109.390999,295,8,U
Zhanjiang Airport,Zhanjiang,China,ZHA,ZGZJ,21.214399,110.358002,125,8,U
Enshi Airport,Enshi,China,ENH,ZHES,30.3202991486,109.48500061,1605,8,U
Nanyang Jiangying Airport,Nanyang,China,NNY,ZHNY,32.980801,112.614998,840,8,U
Xiangyang Liuji Airport,Xiangfan,China,XFN,ZHXF,32.1506,112.291,0,8,U
Yichang Sanxia Airport,Yichang,China,YIH,ZHYC,30.55655,111.479988,673,8,U
Golmud Airport,Golmud,China,GOQ,ZLGM,36.4006,94.786102,9334,8,U
Qingyang Airport,Qingyang,China,IQN,ZLQY,35.799702,107.602997,0,8,U
Xining Caojiabu Airport,Xining,China,XNN,ZLXN,36.5275,102.042999,7119,8,U
Yan'an Ershilipu Airport,Yan'an,China,ENY,ZLYA,36.636902,109.554001,3100,8,U
Yulin Yuyang Airport,Yulin,China,UYN,ZLYL,38.35971,109.590927,0,8,U
Altai Airport,Altai,Mongolia,LTI,ZMAT,46.376399993896484,96.22109985351562,7260,8,U
Bayankhongor Airport,Bayankhongor,Mongolia,BYN,ZMBH,46.163299560546875,100.7040023803711,6085,8,U
Dalanzadgad Airport,Dalanzadgad,Mongolia,DLZ,ZMDZ,43.59170150756836,104.43000030517578,4787,8,U
Khovd Airport,Khovd,Mongolia,HVD,ZMKD,47.9541015625,91.6281967163086,4898,7,U
Muren Airport,Muren,Mongolia,MXV,ZMMN,49.663299560546875,100.0989990234375,4272,8,U
Diqing Airport,Shangri-La,China,DIG,ZPDQ,27.7936,99.6772,10761,8,U
Mangshi Airport,Luxi,China,LUM,ZPLX,24.4011,98.5317,2890,8,U
Pu'er Simao Airport,Simao,China,SYM,ZPSM,22.793301,100.959,0,8,U
Zhaotong Airport,Zhaotong,China,ZAT,ZPZT,27.325599670410156,103.75499725341797,0,8,U
Ganzhou Airport,Ganzhou,China,KOW,ZSGZ,25.853333,114.778889,387,8,U
Jingdezhen Airport,Jingdezhen,China,JDZ,ZSJD,29.3386001587,117.176002502,112,8,U
Jiujiang Lushan Airport,Jiujiang,China,JIU,ZSJJ,29.476944,115.801111,0,8,U
Quzhou Airport,Quzhou,China,JUZ,ZSJU,28.965799,118.899002,0,8,U
Lianyungang Airport,Lianyungang,China,LYG,ZSLG,34.571667,118.873611,0,8,U
Huangyan Luqiao Airport,Huangyan,China,HYN,ZSLQ,28.56220054626465,121.42900085449219,0,8,U
Shubuling Airport,Linyi,China,LYI,ZSLY,35.04610061645508,118.41200256347656,0,8,U
Quanzhou Jinjiang International Airport,Quanzhou,China,JJN,ZSQZ,24.7964,118.589996,0,8,U
Tunxi International Airport,Huangshan,China,TXN,ZSTX,29.733299255371094,118.25599670410156,0,8,U
Weifang Airport,Weifang,China,WEF,ZSWF,36.646702,119.119003,0,8,U
Sunan Shuofang International Airport,Wuxi,China,WUX,ZSWX,31.494400024399997,120.429000854,24,8,U
Nanping Wuyishan Airport,Wuyishan,China,WUS,ZSWY,27.7019,118.000999,614,8,U
Wenzhou Longwan International Airport,Wenzhou,China,WNZ,ZSWZ,27.912201,120.851997,0,8,U
Yancheng Airport,Yancheng,China,YNZ,ZSYN,33.425833,120.203056,0,8,U
Yiwu Airport,Yiwu,China,YIW,ZSYW,29.3446998596,120.031997681,262,8,U
Zhoushan Airport,Zhoushan,China,HSN,ZSZS,29.9342002869,122.361999512,3,8,U
Qamdo Bangda Airport,Bangda,China,BPX,ZUBD,30.553600311279297,97.1082992553711,14219,8,U
Dachuan Airport,Dazhou,China,DAX,ZUDX,31.1302,107.4295,0,8,U
Guangyuan Airport,Guangyuan,China,GYS,ZUGU,32.3911018371582,105.7020034790039,0,8,U
Luzhou Airport,Luzhou,China,LZO,ZULZ,28.85219955444336,105.39299774169922,0,8,U
Mianyang Airport,Mianyang,China,MIG,ZUMY,31.4281005859375,104.74099731445312,0,8,U
Nanchong Airport,Nanchong,China,NAO,ZUNC,30.79545,106.1626,0,8,U
Nyingchi Airport,Nyingchi,China,LZY,ZUNZ,29.303300857543945,94.33529663085938,9675,8,U
Wanxian Airport,Wanxian,China,WXN,ZUWX,30.8017,108.433,0,8,U
Aksu Airport,Aksu,China,AKU,ZWAK,41.262501,80.291702,3816,8,U
Kuqa Airport,Kuqa,China,KCA,ZWKC,41.677856,82.872917,3524,8,U
Korla Airport,Korla,China,KRL,ZWKL,41.69779968261719,86.12889862060547,0,8,U
Karamay Airport,Karamay,China,KRY,ZWKM,45.46655,84.9527,0,8,U
Yining Airport,Yining,China,YIN,ZWYN,43.955799,81.330299,0,8,U
Heihe Airport,Heihe,China,HEK,ZYHE,50.1716209371,127.308883667,8530,8,U
Jiamusi Airport,Jiamusi,China,JMU,ZYJM,46.84339904789999,130.464996338,262,8,U
Jinzhou Airport,Jinzhou,China,JNZ,ZYJZ,41.10139846801758,121.06199645996094,0,8,U
Qiqihar Sanjiazi Airport,Qiqihar,China,NDG,ZYQQ,47.239601135253906,123.91799926757812,477,8,U
Yanji Chaoyangchuan Airport,Yanji,China,YNJ,ZYYJ,42.8828010559,129.451004028,624,8,U
Worcester Regional Airport,Worcester,United States,ORH,KORH,42.26729965209961,-71.87570190429688,1009,-5,A
Anqing Tianzhushan Airport,Anqing,China,AQG,ZSAQ,30.582199,117.050003,0,8,N
Shanhaiguan Airport,Qinhuangdao,China,SHP,ZBSH,39.968102,119.731003,30,8,N
Yuncheng Guangong Airport,Yuncheng,China,YCU,ZBYC,35.116391,111.031388889,1242,8,N
Jiayuguan Airport,Jiayuguan,China,JGN,ZLJQ,39.856899,98.3414,5112,8,N
Dandong Airport,Dandong,China,DDG,ZYDD,40.0247,124.286003,30,8,N
Ordos Ejin Horo Airport,Dongsheng,China,DSN,ZBDS,39.49,109.861388889,4557,8,N
